X,Y,Z,ERROR
10,-42,0,0.0001
47,-49,0,1.0
1,-16,0,0.0001
49,22,0,1.0
48,44,0,1.0
6,-38,0,0.0001
45,-12,0,1.0
43,-35,0,1.0
20,-26,0,0.0001
39,28,0,1.0
49,39,0,1.0
4,-29,0,0.0001
5,3,0,0.0001
36,12,0,0.0001
40,26,0,1.0
12,31,0,0.0001
45,33,0,1.0
46,13,0,1.0
26,-29,0,0.0001
28,-26,0,0.0001
9,14,0,0.0001
29,6,0,0.0001
18,44,0,1.0
17,-13,0,0.0001
37,8,0,0.0001
4,47,0,1.0
1,-1,0,0.0001
38,-6,0,0.0001
31,14,0,0.0001
32,-27,0,0.0001
39,10,0,0.0001
4,17,0,0.0001
10,-46,0,1.0
21,-8,0,0.0001
24,-44,0,1.0
26,-2,0,0.0001
41,25,0,1.0
42,-15,0,0.0001
14,-19,0,0.0001
46,-42,0,1.0
9,0,0,0.0001
46,-47,0,1.0
9,-9,0,0.0001
42,27,0,1.0
43,-16,0,1.0
36,-17,0,0.0001
31,-43,0,1.0
8,-8,0,0.0001
21,-30,0,0.0001
4,-50,0,1.0
2,-5,0,0.0001
28,-30,0,0.0001
27,-27,0,0.0001
36,-16,0,0.0001
14,0,0,0.0001
3,48,0,1.0
33,43,0,1.0
3,20,0,0.0001
2,-30,0,0.0001
16,-31,0,0.0001
11,-15,0,0.0001
8,14,0,0.0001
2,10,0,0.0001
47,-39,0,1.0
34,-30,0,1.0
32,12,0,0.0001
24,34,0,0.0001
36,-28,0,1.0
32,9,0,0.0001
18,-47,0,1.0
46,-24,0,1.0
3,9,0,0.0001
10,-18,0,0.0001
8,21,0,0.0001
27,-18,0,0.0001
10,37,0,0.0001
0,-20,0,0.0001
38,8,0,0.0001
34,49,0,1.0
7,-16,0,0.0001
37,17,0,0.0001
41,20,0,1.0
4,1,0,0.0001
27,-21,0,0.0001
38,-21,0,0.0001
22,-13,0,0.0001
0,-3,0,0.0001
36,15,0,0.0001
28,47,0,1.0
10,-16,0,0.0001
4,44,0,0.0001
28,-47,0,1.0
21,16,0,0.0001
7,36,0,0.0001
32,31,0,0.0001
24,8,0,0.0001
21,10,0,0.0001
42,43,0,1.0
0,39,0,0.0001
24,-48,0,1.0
32,-15,0,0.0001
46,37,0,1.0
5,-9,0,0.0001
28,-22,0,0.0001
20,32,0,0.0001
29,-48,0,1.0
11,-45,0,1.0
25,-41,0,1.0
6,-22,0,0.0001
31,43,0,1.0
36,6,0,0.0001
16,-2,0,0.0001
2,-5,0,0.0001
26,-7,0,0.0001
17,1,0,0.0001
37,32,0,1.0
4,-44,0,0.0001
28,-47,0,1.0
18,-41,0,0.0001
46,-2,0,1.0
36,7,0,0.0001
43,25,0,1.0
19,-23,0,0.0001
3,-24,0,0.0001
10,-16,0,0.0001
20,34,0,0.0001
9,-23,0,0.0001
32,-24,0,0.0001
47,-12,0,1.0
42,-42,0,1.0
37,2,0,0.0001
34,-50,0,1.0
18,25,0,0.0001
25,35,0,0.0001
11,29,0,0.0001
35,-11,0,0.0001
31,24,0,0.0001
6,-40,0,0.0001
19,5,0,0.0001
34,-19,0,0.0001
34,27,0,0.0001
37,-23,0,0.0001
13,-38,0,0.0001
17,-21,0,0.0001
3,24,0,0.0001
16,42,0,0.0001
12,-8,0,0.0001
26,-2,0,0.0001
16,-14,0,0.0001
7,17,0,0.0001
35,-36,0,1.0
20,10,0,0.0001
38,23,0,0.0001
17,29,0,0.0001
23,-25,0,0.0001
45,-18,0,1.0
47,43,0,1.0
16,10,0,0.0001
2,9,0,0.0001
18,46,0,1.0
34,24,0,0.0001
5,43,0,0.0001
14,17,0,0.0001
34,-2,0,0.0001
23,21,0,0.0001
0,-19,0,0.0001
22,-19,0,0.0001
24,-41,0,1.0
48,3,0,1.0
9,-19,0,0.0001
45,19,0,1.0
32,-20,0,0.0001
7,48,0,1.0
26,27,0,0.0001
14,23,0,0.0001
44,-41,0,1.0
38,-13,0,0.0001
3,-28,0,0.0001
32,-20,0,0.0001
40,-47,0,1.0
5,-2,0,0.0001
44,-37,0,1.0
32,22,0,0.0001
5,-1,0,0.0001
16,-19,0,0.0001
10,-10,0,0.0001
13,26,0,0.0001
38,48,0,1.0
43,-38,0,1.0
39,25,0,1.0
32,5,0,0.0001
7,9,0,0.0001
37,43,0,1.0
39,-42,0,1.0
21,-10,0,0.0001
44,19,0,1.0
24,-7,0,0.0001
11,-42,0,0.0001
7,-10,0,0.0001
38,30,0,1.0
32,13,0,0.0001
8,2,0,0.0001
44,1,0,0.0001
36,49,0,1.0
14,-47,0,1.0
12,-46,0,1.0
49,39,0,1.0
22,23,0,0.0001
8,-33,0,0.0001
43,-23,0,1.0
18,37,0,0.0001
13,15,0,0.0001
6,-47,0,1.0
28,19,0,0.0001
28,13,0,0.0001
19,-27,0,0.0001
8,-37,0,0.0001
0,-25,0,0.0001
7,47,0,1.0
32,19,0,0.0001
45,-32,0,1.0
17,-41,0,0.0001
33,34,0,1.0
16,-32,0,0.0001
16,7,0,0.0001
30,8,0,0.0001
0,16,0,0.0001
48,10,0,1.0
19,10,0,0.0001
0,-36,0,0.0001
26,11,0,0.0001
40,-28,0,1.0
48,8,0,1.0
13,-50,0,1.0
13,-42,0,0.0001
24,-37,0,0.0001
46,-47,0,1.0
15,-31,0,0.0001
31,24,0,0.0001
25,29,0,0.0001
35,-3,0,0.0001
48,-5,0,1.0
48,41,0,1.0
18,10,0,0.0001
34,46,0,1.0
5,-4,0,0.0001
23,-17,0,0.0001
10,49,0,1.0
46,43,0,1.0
15,-40,0,0.0001
32,-24,0,0.0001
20,-2,0,0.0001
5,9,0,0.0001
39,31,0,1.0
20,46,0,1.0
28,15,0,0.0001
19,-27,0,0.0001
2,-24,0,0.0001
48,33,0,1.0
5,-47,0,1.0
48,-26,0,1.0
46,25,0,1.0
39,32,0,1.0
9,-4,0,0.0001
39,40,0,1.0
2,34,0,0.0001
10,46,0,1.0
10,37,0,0.0001
47,27,0,1.0
1,40,0,0.0001
41,40,0,1.0
32,-26,0,0.0001
7,-17,0,0.0001
37,15,0,0.0001
49,32,0,1.0
11,-42,0,0.0001
45,-11,0,1.0
3,-20,0,0.0001
9,-5,0,0.0001
19,44,0,1.0
47,18,0,1.0
6,20,0,0.0001
23,38,0,0.0001
47,-26,0,1.0
8,-38,0,0.0001
5,-40,0,0.0001
40,-34,0,1.0
49,-27,0,1.0
43,-17,0,1.0
31,-43,0,1.0
14,-37,0,0.0001
13,-43,0,0.0001
41,-46,0,1.0
19,-41,0,1.0
46,-13,0,1.0
34,-31,0,1.0
49,-40,0,1.0
5,30,0,0.0001
19,-15,0,0.0001
6,-13,0,0.0001
33,-37,0,1.0
7,-4,0,0.0001
48,48,0,1.0
14,13,0,0.0001
30,-6,0,0.0001
33,49,0,1.0
0,-43,0,0.0001
23,33,0,0.0001
8,39,0,0.0001
25,19,0,0.0001
17,11,0,0.0001
7,1,0,0.0001
2,40,0,0.0001
47,-30,0,1.0
25,11,0,0.0001
45,24,0,1.0
24,43,0,1.0
41,17,0,0.0001
45,6,0,1.0
12,46,0,1.0
11,-44,0,1.0
31,6,0,0.0001
29,24,0,0.0001
3,-22,0,0.0001
2,-25,0,0.0001
37,-1,0,0.0001
18,38,0,0.0001
3,48,0,1.0
8,9,0,0.0001
27,-35,0,0.0001
7,-21,0,0.0001
24,37,0,0.0001
15,-2,0,0.0001
41,-29,0,1.0
2,-33,0,0.0001
48,-7,0,1.0
15,-48,0,1.0
24,15,0,0.0001
24,20,0,0.0001
34,29,0,0.0001
31,-41,0,1.0
32,32,0,1.0
44,29,0,1.0
19,-36,0,0.0001
33,38,0,1.0
3,11,0,0.0001
25,24,0,0.0001
31,-37,0,1.0
15,-11,0,0.0001
2,14,0,0.0001
11,-25,0,0.0001
33,3,0,0.0001
45,-50,0,1.0
5,24,0,0.0001
33,-46,0,1.0
4,37,0,0.0001
21,4,0,0.0001
1,-40,0,0.0001
26,-22,0,0.0001
22,31,0,0.0001
44,-8,0,0.0001
9,45,0,1.0
13,-49,0,1.0
16,-46,0,1.0
23,-28,0,0.0001
43,-6,0,0.0001
48,-20,0,1.0
47,42,0,1.0
24,40,0,1.0
12,-32,0,0.0001
46,-39,0,1.0
2,49,0,1.0
19,48,0,1.0
6,-42,0,0.0001
1,-23,0,0.0001
31,-39,0,1.0
6,38,0,0.0001
27,13,0,0.0001
37,32,0,1.0
2,3,0,0.0001
2,-8,0,0.0001
40,-18,0,0.0001
3,-36,0,0.0001
48,11,0,1.0
47,11,0,1.0
15,-50,0,1.0
27,21,0,0.0001
32,8,0,0.0001
40,-15,0,0.0001
6,-40,0,0.0001
2,23,0,0.0001
16,11,0,0.0001
14,-29,0,0.0001
4,41,0,0.0001
12,-45,0,1.0
41,-33,0,1.0
46,2,0,1.0
12,-27,0,0.0001
1,-26,0,0.0001
5,9,0,0.0001
12,-31,0,0.0001
26,49,0,1.0
43,-36,0,1.0
25,-30,0,0.0001
39,-15,0,0.0001
44,-20,0,1.0
30,-25,0,0.0001
31,-21,0,0.0001
32,28,0,0.0001
29,-33,0,0.0001
29,33,0,0.0001
38,-37,0,1.0
41,16,0,0.0001
18,42,0,1.0
27,48,0,1.0
29,10,0,0.0001
29,-11,0,0.0001
48,-28,0,1.0
7,36,0,0.0001
37,-31,0,1.0
2,7,0,0.0001
40,39,0,1.0
13,17,0,0.0001
45,35,0,1.0
40,-13,0,0.0001
17,-37,0,0.0001
32,25,0,0.0001
5,41,0,0.0001
15,15,0,0.0001
34,17,0,0.0001
32,-14,0,0.0001
44,37,0,1.0
40,46,0,1.0
9,30,0,0.0001
44,31,0,1.0
35,46,0,1.0
0,27,0,0.0001
27,-15,0,0.0001
12,-30,0,0.0001
9,1,0,0.0001
15,18,0,0.0001
28,-15,0,0.0001
18,43,0,1.0
20,-44,0,1.0
21,-18,0,0.0001
49,-10,0,1.0
22,-26,0,0.0001
47,27,0,1.0
36,-12,0,0.0001
1,27,0,0.0001
9,10,0,0.0001
42,-28,0,1.0
25,-35,0,0.0001
33,-40,0,1.0
18,-12,0,0.0001
20,14,0,0.0001
16,22,0,0.0001
20,-4,0,0.0001
15,31,0,0.0001
0,47,0,1.0
0,-6,0,0.0001
36,11,0,0.0001
20,-18,0,0.0001
32,-25,0,0.0001
33,16,0,0.0001
10,38,0,0.0001
25,41,0,1.0
29,-47,0,1.0
26,-24,0,0.0001
8,25,0,0.0001
48,25,0,1.0
10,2,0,0.0001
1,16,0,0.0001
44,23,0,1.0
46,33,0,1.0
37,14,0,0.0001
4,-40,0,0.0001
43,5,0,0.0001
0,2,0,0.0001
12,-24,0,0.0001
28,-21,0,0.0001
21,-31,0,0.0001
42,-25,0,1.0
12,-45,0,1.0
41,-47,0,1.0
21,-42,0,1.0
36,24,0,0.0001
45,32,0,1.0
45,48,0,1.0
9,27,0,0.0001
17,45,0,1.0
29,31,0,0.0001
27,3,0,0.0001
31,-28,0,0.0001
27,-5,0,0.0001
43,-49,0,1.0
13,3,0,0.0001
44,34,0,1.0
21,-31,0,0.0001
41,14,0,0.0001
14,9,0,0.0001
47,-20,0,1.0
41,11,0,0.0001
1,-21,0,0.0001
37,43,0,1.0
15,-6,0,0.0001
22,-14,0,0.0001
20,-49,0,1.0
48,22,0,1.0
40,-23,0,1.0
29,26,0,0.0001
49,34,0,1.0
36,15,0,0.0001
38,42,0,1.0
7,-18,0,0.0001
11,0,0,0.0001
21,16,0,0.0001
44,-23,0,1.0
33,34,0,1.0
49,-49,0,1.0
13,-15,0,0.0001
17,-2,0,0.0001
12,-45,0,1.0
37,-45,0,1.0
42,-17,0,1.0
43,-45,0,1.0
25,48,0,1.0
18,48,0,1.0
3,49,0,1.0
27,34,0,0.0001
22,-22,0,0.0001
39,-2,0,0.0001
8,-7,0,0.0001
33,-24,0,0.0001
17,32,0,0.0001
40,-15,0,0.0001
39,-8,0,0.0001
25,17,0,0.0001
21,-20,0,0.0001
28,26,0,0.0001
25,-46,0,1.0
43,-26,0,1.0
37,-9,0,0.0001
33,12,0,0.0001
2,-25,0,0.0001
9,-9,0,0.0001
4,37,0,0.0001
34,3,0,0.0001
36,4,0,0.0001
12,-8,0,0.0001
21,-34,0,0.0001
30,-21,0,0.0001
42,-50,0,1.0
16,30,0,0.0001
0,32,0,0.0001
49,-24,0,1.0
7,-10,0,0.0001
37,-12,0,0.0001
45,-39,0,1.0
1,-6,0,0.0001
20,6,0,0.0001
6,36,0,0.0001
24,-42,0,1.0
2,35,0,0.0001
4,18,0,0.0001
28,30,0,0.0001
48,3,0,1.0
9,1,0,0.0001
32,-24,0,0.0001
47,-37,0,1.0
12,2,0,0.0001
4,0,0,0.0001
29,-6,0,0.0001
10,-36,0,0.0001
20,-49,0,1.0
16,37,0,0.0001
44,-46,0,1.0
47,-43,0,1.0
43,42,0,1.0
8,7,0,0.0001
42,-16,0,0.0001
19,19,0,0.0001
2,-12,0,0.0001
23,30,0,0.0001
4,11,0,0.0001
49,41,0,1.0
30,-13,0,0.0001
48,-22,0,1.0
28,17,0,0.0001
23,25,0,0.0001
30,11,0,0.0001
39,-26,0,1.0
0,-16,0,0.0001
9,-35,0,0.0001
3,12,0,0.0001
48,-32,0,1.0
39,39,0,1.0
6,-34,0,0.0001
48,-26,0,1.0
19,43,0,1.0
6,-50,0,1.0
17,-9,0,0.0001
43,12,0,0.0001
36,43,0,1.0
49,2,0,1.0
35,7,0,0.0001
4,2,0,0.0001
16,7,0,0.0001
1,-34,0,0.0001
11,2,0,0.0001
19,32,0,0.0001
35,-29,0,1.0
8,18,0,0.0001
21,-33,0,0.0001
4,37,0,0.0001
16,-28,0,0.0001
28,-42,0,1.0
2,14,0,0.0001
41,15,0,0.0001
8,6,0,0.0001
35,-37,0,1.0
15,40,0,0.0001
24,-34,0,0.0001
26,35,0,0.0001
4,-8,0,0.0001
4,22,0,0.0001
45,-41,0,1.0
38,19,0,0.0001
39,17,0,0.0001
6,15,0,0.0001
37,19,0,0.0001
17,-3,0,0.0001
22,-48,0,1.0
47,13,0,1.0
19,21,0,0.0001
4,-40,0,0.0001
12,30,0,0.0001
15,21,0,0.0001
48,-34,0,1.0
37,-26,0,1.0
17,21,0,0.0001
25,-12,0,0.0001
0,19,0,0.0001
43,-35,0,1.0
46,20,0,1.0
38,-30,0,1.0
46,22,0,1.0
24,21,0,0.0001
21,41,0,1.0
37,29,0,1.0
2,-20,0,0.0001
20,-47,0,1.0
36,-34,0,1.0
25,-1,0,0.0001
11,32,0,0.0001
10,-42,0,0.0001
39,-10,0,0.0001
30,30,0,0.0001
5,-13,0,0.0001
28,-6,0,0.0001
3,7,0,0.0001
16,36,0,0.0001
20,-35,0,0.0001
30,28,0,0.0001
2,-9,0,0.0001
39,-10,0,0.0001
30,-3,0,0.0001
25,-4,0,0.0001
33,-43,0,1.0
32,-29,0,0.0001
0,-22,0,0.0001
33,30,0,0.0001
32,-10,0,0.0001
36,-8,0,0.0001
38,48,0,1.0
48,-42,0,1.0
34,39,0,1.0
16,11,0,0.0001
13,-25,0,0.0001
23,-6,0,0.0001
18,36,0,0.0001
17,-35,0,0.0001
3,36,0,0.0001
4,20,0,0.0001
18,26,0,0.0001
43,8,0,0.0001
47,28,0,1.0
5,8,0,0.0001
20,-26,0,0.0001
42,9,0,0.0001
5,19,0,0.0001
7,-4,0,0.0001
30,7,0,0.0001
27,2,0,0.0001
34,4,0,0.0001
39,-40,0,1.0
24,4,0,0.0001
12,-16,0,0.0001
32,33,0,1.0
1,-3,0,0.0001
19,6,0,0.0001
31,-38,0,1.0
46,18,0,1.0
38,-4,0,0.0001
48,-17,0,1.0
33,25,0,0.0001
44,21,0,1.0
38,26,0,1.0
12,-10,0,0.0001
39,40,0,1.0
2,41,0,0.0001
9,36,0,0.0001
46,8,0,1.0
47,33,0,1.0
44,43,0,1.0
9,-27,0,0.0001
25,19,0,0.0001
30,29,0,0.0001
45,-29,0,1.0
40,-21,0,1.0
45,35,0,1.0
3,25,0,0.0001
24,-43,0,1.0
31,-42,0,1.0
35,20,0,0.0001
10,-24,0,0.0001
38,-1,0,0.0001
36,34,0,1.0
42,22,0,1.0
12,-8,0,0.0001
19,48,0,1.0
9,-15,0,0.0001
18,-38,0,0.0001
1,-21,0,0.0001
39,10,0,0.0001
2,8,0,0.0001
4,-8,0,0.0001
24,-4,0,0.0001
44,-9,0,0.0001
13,14,0,0.0001
25,8,0,0.0001
7,-47,0,1.0
42,47,0,1.0
39,-46,0,1.0
42,-47,0,1.0
31,48,0,1.0
46,23,0,1.0
35,38,0,1.0
33,18,0,0.0001
8,44,0,0.0001
18,1,0,0.0001
40,-37,0,1.0
42,-26,0,1.0
27,-19,0,0.0001
13,11,0,0.0001
27,9,0,0.0001
18,-30,0,0.0001
6,-21,0,0.0001
44,-21,0,1.0
31,-26,0,0.0001
25,-19,0,0.0001
17,-39,0,0.0001
1,-35,0,0.0001
14,22,0,0.0001
45,-17,0,1.0
10,-1,0,0.0001
10,-38,0,0.0001
32,-44,0,1.0
32,-7,0,0.0001
41,23,0,1.0
31,45,0,1.0
14,-46,0,1.0
31,-30,0,0.0001
7,-44,0,0.0001
23,6,0,0.0001
46,-44,0,1.0
16,-1,0,0.0001
28,-5,0,0.0001
38,8,0,0.0001
46,32,0,1.0
5,30,0,0.0001
28,-3,0,0.0001
6,28,0,0.0001
15,-26,0,0.0001
23,34,0,0.0001
41,20,0,1.0
19,9,0,0.0001
8,2,0,0.0001
3,-25,0,0.0001
29,45,0,1.0
28,-25,0,0.0001
37,-13,0,0.0001
45,-38,0,1.0
39,46,0,1.0
32,-49,0,1.0
28,-11,0,0.0001
27,-42,0,1.0
35,-44,0,1.0
3,44,0,0.0001
19,-9,0,0.0001
9,-40,0,0.0001
48,-26,0,1.0
37,-6,0,0.0001
36,-35,0,1.0
22,31,0,0.0001
6,-20,0,0.0001
8,-14,0,0.0001
45,49,0,1.0
11,-49,0,1.0
44,-28,0,1.0
49,-29,0,1.0
43,-33,0,1.0
12,-32,0,0.0001
22,11,0,0.0001
4,41,0,0.0001
35,30,0,1.0
34,35,0,1.0
11,-49,0,1.0
39,40,0,1.0
39,-11,0,0.0001
3,18,0,0.0001
47,-37,0,1.0
26,34,0,0.0001
31,-11,0,0.0001
3,-18,0,0.0001
29,-13,0,0.0001
44,21,0,1.0
29,-13,0,0.0001
17,-50,0,1.0
21,1,0,0.0001
45,-49,0,1.0
25,41,0,1.0
44,-16,0,1.0
36,-39,0,1.0
10,13,0,0.0001
8,-50,0,1.0
39,-20,0,0.0001
36,34,0,1.0
21,21,0,0.0001
27,38,0,1.0
34,19,0,0.0001
14,17,0,0.0001
49,11,0,1.0
40,44,0,1.0
2,-37,0,0.0001
45,-26,0,1.0
34,-11,0,0.0001
5,9,0,0.0001
18,-14,0,0.0001
41,-38,0,1.0
1,6,0,0.0001
35,36,0,1.0
19,29,0,0.0001
7,-42,0,0.0001
15,31,0,0.0001
40,21,0,1.0
31,43,0,1.0
30,3,0,0.0001
33,15,0,0.0001
16,-47,0,1.0
42,30,0,1.0
32,3,0,0.0001
36,-28,0,1.0
43,9,0,0.0001
41,-32,0,1.0
28,-45,0,1.0
30,37,0,1.0
36,-18,0,0.0001
28,10,0,0.0001
0,29,0,0.0001
13,-16,0,0.0001
43,31,0,1.0
0,15,0,0.0001
49,21,0,1.0
26,6,0,0.0001
6,42,0,0.0001
31,2,0,0.0001
43,-41,0,1.0
13,-28,0,0.0001
9,-44,0,0.0001
46,1,0,1.0
46,39,0,1.0
4,-34,0,0.0001
45,32,0,1.0
40,13,0,0.0001
5,-5,0,0.0001
16,2,0,0.0001
45,35,0,1.0
9,-47,0,1.0
26,11,0,0.0001
28,10,0,0.0001
19,-12,0,0.0001
13,-15,0,0.0001
0,22,0,0.0001
22,23,0,0.0001
32,7,0,0.0001
2,-5,0,0.0001
29,4,0,0.0001
12,48,0,1.0
23,24,0,0.0001
44,38,0,1.0
48,0,0,1.0
37,23,0,0.0001
7,-12,0,0.0001
22,9,0,0.0001
38,-30,0,1.0
18,37,0,0.0001
32,-44,0,1.0
6,48,0,1.0
40,-9,0,0.0001
47,35,0,1.0
10,24,0,0.0001
29,34,0,0.0001
9,-15,0,0.0001
7,28,0,0.0001
22,-29,0,0.0001
49,40,0,1.0
37,-37,0,1.0
33,34,0,1.0
16,-36,0,0.0001
40,0,0,0.0001
11,24,0,0.0001
29,38,0,1.0
43,-24,0,1.0
4,-17,0,0.0001
0,-34,0,0.0001
4,-7,0,0.0001
46,-36,0,1.0
33,7,0,0.0001
43,36,0,1.0
46,-25,0,1.0
4,-49,0,1.0
17,2,0,0.0001
34,13,0,0.0001
28,46,0,1.0
44,-13,0,1.0
15,-50,0,1.0
24,15,0,0.0001
10,18,0,0.0001
10,43,0,0.0001
30,11,0,0.0001
32,18,0,0.0001
5,30,0,0.0001
45,47,0,1.0
2,-48,0,1.0
12,31,0,0.0001
41,30,0,1.0
26,-35,0,0.0001
23,-48,0,1.0
6,17,0,0.0001
35,-4,0,0.0001
41,35,0,1.0
28,-50,0,1.0
44,21,0,1.0
46,21,0,1.0
39,47,0,1.0
28,-29,0,0.0001
20,-11,0,0.0001
43,16,0,1.0
3,-35,0,0.0001
47,35,0,1.0
16,42,0,0.0001
29,-2,0,0.0001
26,18,0,0.0001
4,-41,0,0.0001
32,38,0,1.0
33,20,0,0.0001
29,15,0,0.0001
31,46,0,1.0
47,11,0,1.0
42,44,0,1.0
32,16,0,0.0001
18,-3,0,0.0001
14,-24,0,0.0001
36,-30,0,1.0
7,38,0,0.0001
39,-9,0,0.0001
49,-28,0,1.0
48,7,0,1.0
31,9,0,0.0001
41,-1,0,0.0001
25,-2,0,0.0001
27,-28,0,0.0001
36,17,0,0.0001
5,-28,0,0.0001
41,14,0,0.0001
19,-31,0,0.0001
24,12,0,0.0001
32,9,0,0.0001
2,-35,0,0.0001
22,26,0,0.0001
41,47,0,1.0
2,-35,0,0.0001
0,37,0,0.0001
29,-7,0,0.0001
6,25,0,0.0001
10,25,0,0.0001
29,-38,0,1.0
47,-29,0,1.0
3,49,0,1.0
28,5,0,0.0001
27,24,0,0.0001
24,-9,0,0.0001
40,-12,0,0.0001
33,30,0,0.0001
42,31,0,1.0
5,-18,0,0.0001
21,1,0,0.0001
28,9,0,0.0001
17,-50,0,1.0
7,16,0,0.0001
47,-50,0,1.0
0,-4,0,0.0001
2,15,0,0.0001
22,13,0,0.0001
41,-2,0,0.0001
21,-43,0,1.0
30,30,0,0.0001
0,-23,0,0.0001
8,6,0,0.0001
44,-37,0,1.0
47,10,0,1.0
34,-7,0,0.0001
13,28,0,0.0001
46,-25,0,1.0
33,5,0,0.0001
4,20,0,0.0001
24,-3,0,0.0001
26,37,0,1.0
6,-15,0,0.0001
20,11,0,0.0001
19,-42,0,1.0
14,-9,0,0.0001
38,-44,0,1.0
31,23,0,0.0001
1,-4,0,0.0001
13,1,0,0.0001
19,47,0,1.0
14,-39,0,0.0001
40,-12,0,0.0001
35,-6,0,0.0001
2,-22,0,0.0001
30,40,0,1.0
4,18,0,0.0001
28,49,0,1.0
19,-29,0,0.0001
49,47,0,1.0
41,20,0,1.0
2,15,0,0.0001
32,5,0,0.0001
19,49,0,1.0
5,49,0,1.0
9,-8,0,0.0001
44,31,0,1.0
46,43,0,1.0
26,46,0,1.0
42,13,0,0.0001
41,28,0,1.0
5,-28,0,0.0001
3,35,0,0.0001
31,20,0,0.0001
9,-7,0,0.0001
38,17,0,0.0001
27,-41,0,1.0
22,-22,0,0.0001
0,42,0,0.0001
16,24,0,0.0001
47,-6,0,1.0
34,40,0,1.0
4,-1,0,0.0001
34,-11,0,0.0001
4,7,0,0.0001
35,-21,0,0.0001
48,30,0,1.0
42,-46,0,1.0
9,-17,0,0.0001
14,9,0,0.0001
36,-41,0,1.0
46,-11,0,1.0
16,34,0,0.0001
41,-6,0,0.0001
4,35,0,0.0001
36,-5,0,0.0001
17,10,0,0.0001
34,-30,0,1.0
22,45,0,1.0
37,22,0,0.0001
21,-34,0,0.0001
25,-36,0,0.0001
31,44,0,1.0
39,-18,0,0.0001
24,32,0,0.0001
34,-18,0,0.0001
4,1,0,0.0001
41,38,0,1.0
7,16,0,0.0001
39,42,0,1.0
16,-31,0,0.0001
30,28,0,0.0001
18,44,0,1.0
37,39,0,1.0
12,17,0,0.0001
2,18,0,0.0001
31,24,0,0.0001
26,16,0,0.0001
12,-22,0,0.0001
28,-42,0,1.0
45,-24,0,1.0
27,20,0,0.0001
15,-2,0,0.0001
47,-42,0,1.0
23,-49,0,1.0
49,-49,0,1.0
9,-22,0,0.0001
8,-3,0,0.0001
43,13,0,0.0001
12,23,0,0.0001
3,-44,0,0.0001
18,-18,0,0.0001
7,36,0,0.0001
28,2,0,0.0001
32,37,0,1.0
17,40,0,0.0001
18,34,0,0.0001
45,7,0,1.0
37,20,0,0.0001
30,21,0,0.0001
39,32,0,1.0
44,41,0,1.0
13,4,0,0.0001
39,25,0,1.0
31,-32,0,0.0001
6,-46,0,1.0
24,47,0,1.0
13,20,0,0.0001
4,35,0,0.0001
41,-31,0,1.0
26,-46,0,1.0
9,30,0,0.0001
28,45,0,1.0
16,6,0,0.0001
0,32,0,0.0001
14,37,0,0.0001
37,14,0,0.0001
14,-22,0,0.0001
38,16,0,0.0001
7,-4,0,0.0001
8,-45,0,1.0
8,3,0,0.0001
30,-6,0,0.0001
11,-19,0,0.0001
6,26,0,0.0001
1,7,0,0.0001
22,8,0,0.0001
37,-26,0,1.0
19,36,0,0.0001
20,16,0,0.0001
44,-23,0,1.0
15,-21,0,0.0001
7,39,0,0.0001
0,-4,0,0.0001
36,-46,0,1.0
7,0,0,0.0001
33,2,0,0.0001
39,12,0,0.0001
34,28,0,0.0001
1,15,0,0.0001
26,-44,0,1.0
10,44,0,1.0
27,-44,0,1.0
28,-30,0,0.0001
15,-7,0,0.0001
36,-29,0,1.0
11,-15,0,0.0001
12,2,0,0.0001
4,-10,0,0.0001
34,28,0,0.0001
38,-21,0,0.0001
29,35,0,1.0
49,28,0,1.0
41,1,0,0.0001
25,22,0,0.0001
29,-27,0,0.0001
43,-23,0,1.0
27,7,0,0.0001
22,8,0,0.0001
22,44,0,1.0
47,-21,0,1.0
22,42,0,1.0
10,-8,0,0.0001
19,-39,0,0.0001
36,-18,0,0.0001
29,35,0,1.0
11,33,0,0.0001
20,18,0,0.0001
5,16,0,0.0001
34,16,0,0.0001
33,-42,0,1.0
3,-35,0,0.0001
44,37,0,1.0
0,39,0,0.0001
28,-42,0,1.0
17,1,0,0.0001
5,45,0,1.0
25,33,0,0.0001
38,9,0,0.0001
5,43,0,0.0001
45,-12,0,1.0
40,46,0,1.0
27,-31,0,0.0001
46,-17,0,1.0
23,-17,0,0.0001
24,-18,0,0.0001
6,21,0,0.0001
19,-9,0,0.0001
16,-15,0,0.0001
31,37,0,1.0
21,-23,0,0.0001
16,-5,0,0.0001
39,-36,0,1.0
25,-50,0,1.0
44,38,0,1.0
31,-2,0,0.0001
48,-28,0,1.0
14,-14,0,0.0001
36,11,0,0.0001
3,26,0,0.0001
28,20,0,0.0001
32,23,0,0.0001
3,-16,0,0.0001
15,8,0,0.0001
1,10,0,0.0001
28,-29,0,0.0001
1,-42,0,0.0001
23,-3,0,0.0001
8,24,0,0.0001
6,33,0,0.0001
44,30,0,1.0
41,37,0,1.0
23,-42,0,1.0
15,21,0,0.0001
46,-7,0,1.0
9,19,0,0.0001
41,-31,0,1.0
1,30,0,0.0001
34,31,0,1.0
39,-41,0,1.0
11,-14,0,0.0001
32,-19,0,0.0001
12,34,0,0.0001
44,-3,0,0.0001
48,-11,0,1.0
28,28,0,0.0001
46,23,0,1.0
8,25,0,0.0001
36,-23,0,0.0001
23,39,0,1.0
